CADENA;NOMBRE_PERFIL;ID;PAIS;TACTICA;FECHA_EJECUCION;CANTIDAD;PERFIL
BLANCO;AVESTRUZ ;2184;1;193;15/02/2018;0;14
BLANCO;AVESTRUZ ;2185;1;193;16/02/2018;0;14
BLANCO;AVESTRUZ ;2186;1;193;17/02/2018;0;14
BLANCO;AVESTRUZ ;2187;1;193;18/02/2018;0;14
BLANCO;AVESTRUZ ;2188;1;193;19/02/2018;0;14
BLANCO;AVESTRUZ ;2189;1;193;20/02/2018;0;14
BLANCO;AVESTRUZ ;2190;1;193;21/02/2018;0;14
BLANCO;AVESTRUZ ;2191;1;193;22/02/2018;0;14
BLANCO;AVESTRUZ ;2192;1;193;23/02/2018;0;14
HUMO BLANCO;AVESTRUZ ;2193;1;194;13/02/2018;0;14
HUMO BLANCO;AVESTRUZ ;2194;1;194;14/02/2018;0;14
HUMO BLANCO;AVESTRUZ ;2195;1;194;15/02/2018;0;14
HUMO BLANCO;AVESTRUZ ;2196;1;194;16/02/2018;0;14
HUMO BLANCO;AVESTRUZ ;2197;1;194;17/02/2018;0;14
AMARILLO 1;AVESTRUZ ;2198;1;195;13/02/2018;0;14
AMARILLO 1;AVESTRUZ ;2199;1;195;14/02/2018;0;14
AMARILLO 1;AVESTRUZ ;2200;1;195;15/02/2018;0;14
AMARILLO 1;AVESTRUZ ;2201;1;195;16/02/2018;0;14
AMARILLO 1;AVESTRUZ ;2202;1;195;17/02/2018;0;14
AMARILLO 1;AVESTRUZ ;2203;1;195;18/02/2018;0;14
AMARILLO 1;AVESTRUZ ;2204;1;195;19/02/2018;0;14
AMARILLO 2;AVESTRUZ ;2205;1;196;24/02/2018;0;14
AMARILLO 2;AVESTRUZ ;2206;1;196;25/02/2018;0;14
AMARILLO 2;AVESTRUZ ;2207;1;196;26/02/2018;0;14
AMARILLO 2;AVESTRUZ ;2208;1;196;27/02/2018;0;14
AMARILLO 2;AVESTRUZ ;2209;1;196;28/02/2018;0;14
AMARILLO 3;AVESTRUZ ;2210;1;197;01/02/2018;0;14
AMARILLO 3;AVESTRUZ ;2211;1;197;02/02/2018;0;14
AMARILLO 3;AVESTRUZ ;2212;1;197;03/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2213;1;198;07/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2214;1;198;08/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2215;1;198;09/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2216;1;198;10/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2217;1;198;11/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2218;1;198;12/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2219;1;198;13/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2220;1;198;14/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2221;1;198;15/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2222;1;198;16/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2223;1;198;17/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2224;1;198;18/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2225;1;198;19/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2226;1;198;20/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2227;1;198;21/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2228;1;198;22/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2229;1;198;23/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2230;1;198;24/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2231;1;198;25/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2232;1;198;26/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2233;1;198;27/02/2018;0;14
AMARILLO 4;AVESTRUZ ;2234;1;198;28/02/2018;0;14
AZUL;AVESTRUZ ;2235;1;199;09/02/2018;0;14
AZUL;AVESTRUZ ;2236;1;199;10/02/2018;0;14
AZUL;AVESTRUZ ;2237;1;199;11/02/2018;0;14
AZUL;AVESTRUZ ;2238;1;199;12/02/2018;0;14
AZUL;AVESTRUZ ;2239;1;199;13/02/2018;0;14
AZUL;AVESTRUZ ;2240;1;199;14/02/2018;0;14
AZUL;AVESTRUZ ;2241;1;199;15/02/2018;0;14
AZUL;AVESTRUZ ;2242;1;199;16/02/2018;0;14
AZUL;AVESTRUZ ;2243;1;199;17/02/2018;0;14
AZUL;AVESTRUZ ;2244;1;199;18/02/2018;0;14
AZUL;AVESTRUZ ;2245;1;199;19/02/2018;0;14
AZUL;AVESTRUZ ;2246;1;199;20/02/2018;0;14
AZUL;AVESTRUZ ;2247;1;199;21/02/2018;0;14
AZUL;AVESTRUZ ;2248;1;199;22/02/2018;0;14
AZUL;AVESTRUZ ;2249;1;199;23/02/2018;0;14
VERDE;AVESTRUZ ;2250;1;200;10/02/2018;0;14
VERDE;AVESTRUZ ;2251;1;200;11/02/2018;0;14
VERDE;AVESTRUZ ;2252;1;200;12/02/2018;0;14
VERDE;AVESTRUZ ;2253;1;200;13/02/2018;0;14
VERDE;AVESTRUZ ;2254;1;200;14/02/2018;0;14
VERDE;AVESTRUZ ;2255;1;200;15/02/2018;0;14
VERDE;AVESTRUZ ;2256;1;200;16/02/2018;0;14
VERDE;AVESTRUZ ;2257;1;200;17/02/2018;0;14
VERDE;AVESTRUZ ;2258;1;200;18/02/2018;0;14
VERDE;AVESTRUZ ;2259;1;200;19/02/2018;0;14
VERDE;AVESTRUZ ;2260;1;200;20/02/2018;0;14
VERDE;AVESTRUZ ;2261;1;200;21/02/2018;0;14
VERDE;AVESTRUZ ;2262;1;200;22/02/2018;0;14
VERDE;AVESTRUZ ;2263;1;200;23/02/2018;0;14
VERDE;AVESTRUZ ;2264;1;200;24/02/2018;0;14
VERDE;AVESTRUZ ;2265;1;200;25/02/2018;0;14
VERDE;AVESTRUZ ;2266;1;200;26/02/2018;0;14
VERDE;AVESTRUZ ;2267;1;200;27/02/2018;0;14
VERDE;AVESTRUZ ;2268;1;200;28/02/2018;0;14
ROSA;AVESTRUZ ;2269;1;201;07/02/2018;0;14
ROSA;AVESTRUZ ;2270;1;201;08/02/2018;0;14
ROSA;AVESTRUZ ;2271;1;201;09/02/2018;0;14
ROSA;AVESTRUZ ;2272;1;201;10/02/2018;0;14
ROSA;AVESTRUZ ;2273;1;201;11/02/2018;0;14
ROSA;AVESTRUZ ;2274;1;201;12/02/2018;0;14
ROSA;AVESTRUZ ;2275;1;201;13/02/2018;0;14
ROSA;AVESTRUZ ;2276;1;201;14/02/2018;0;14
ROSA;AVESTRUZ ;2277;1;201;15/02/2018;0;14
ROSA;AVESTRUZ ;2278;1;201;16/02/2018;0;14
ROSA;AVESTRUZ ;2279;1;201;17/02/2018;0;14
ROSA;AVESTRUZ ;2280;1;201;18/02/2018;0;14
ROSA;AVESTRUZ ;2281;1;201;19/02/2018;0;14
ROSA;AVESTRUZ ;2282;1;201;20/02/2018;0;14
ROSA;AVESTRUZ ;2283;1;201;21/02/2018;0;14
ROSA;AVESTRUZ ;2284;1;201;22/02/2018;0;14
ROSA;AVESTRUZ ;2285;1;201;23/02/2018;0;14
ROJO;AVESTRUZ ;2286;1;202;13/02/2018;0;14
ROJO;AVESTRUZ ;2287;1;202;14/02/2018;0;14
ROJO;AVESTRUZ ;2288;1;202;15/02/2018;0;14
ROJO;AVESTRUZ ;2289;1;202;16/02/2018;0;14
ROJO;AVESTRUZ ;2290;1;202;17/02/2018;0;14
BLANCO;AVESTRUZ ;2291;1;193;13/02/2018;0;14
BLANCO;AVESTRUZ ;2292;1;193;14/02/2018;0;14
BLANCO;AVESTRUZ ;2293;1;193;15/02/2018;0;14
BLANCO;AVESTRUZ ;2294;1;193;16/02/2018;0;14
BLANCO;AVESTRUZ ;2295;1;193;17/02/2018;0;14
BLANCO;AVESTRUZ ;2296;1;193;18/02/2018;0;14
BLANCO;AVESTRUZ ;2297;1;193;19/02/2018;0;14
VARA DE ORO;AVESTRUZ ;2298;1;204;24/02/2018;0;14
VARA DE ORO;AVESTRUZ ;2299;1;204;25/02/2018;0;14
VARA DE ORO;AVESTRUZ ;2300;1;204;26/02/2018;0;14
VARA DE ORO;AVESTRUZ ;2301;1;204;27/02/2018;0;14
VARA DE ORO;AVESTRUZ ;2302;1;204;28/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2303;1;145;10/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2304;1;145;11/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2305;1;145;12/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2306;1;145;13/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2307;1;145;14/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2308;1;145;15/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2309;1;145;16/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2310;1;145;17/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2311;1;145;18/02/2018;0;14
CIRUELA 1;AVESTRUZ ;2312;1;145;19/02/2018;0;14
CIRUELA 2;AVESTRUZ ;2313;1;146;20/02/2018;0;14
CIRUELA 2;AVESTRUZ ;2314;1;146;21/02/2018;0;14
CIRUELA 2;AVESTRUZ ;2315;1;146;22/02/2018;0;14
CIRUELA 2;AVESTRUZ ;2316;1;146;23/02/2018;0;14
CIRUELA 2;AVESTRUZ ;2317;1;146;24/02/2018;0;14
CIRUELA 3;AVESTRUZ ;2318;1;147;25/02/2018;0;14
CIRUELA 3;AVESTRUZ ;2319;1;147;26/02/2018;0;14
CIRUELA 3;AVESTRUZ ;2320;1;147;27/02/2018;0;14
CIRUELA 3;AVESTRUZ ;2321;1;147;28/02/2018;0;14
TURQUESA;AVESTRUZ ;2322;1;186;06/02/2018;0;14
TURQUESA;AVESTRUZ ;2323;1;186;07/02/2018;0;14
TURQUESA;AVESTRUZ ;2324;1;186;08/02/2018;0;14
TURQUESA;AVESTRUZ ;2325;1;186;09/02/2018;0;14
TURQUESA;AVESTRUZ ;2326;1;186;10/02/2018;0;14
TURQUESA;AVESTRUZ ;2327;1;186;11/02/2018;0;14
TURQUESA;AVESTRUZ ;2328;1;186;12/02/2018;0;14
TURQUESA;AVESTRUZ ;2329;1;186;13/02/2018;0;14
TURQUESA;AVESTRUZ ;2330;1;186;14/02/2018;0;14
TURQUESA;AVESTRUZ ;2331;1;186;15/02/2018;0;14
TURQUESA;AVESTRUZ ;2332;1;186;16/02/2018;0;14
NARANJA;AVESTRUZ ;2333;1;206;17/02/2018;0;14
NARANJA;AVESTRUZ ;2334;1;206;18/02/2018;0;14
NARANJA;AVESTRUZ ;2335;1;206;19/02/2018;0;14
NARANJA;AVESTRUZ ;2336;1;206;20/02/2018;0;14
NARANJA;AVESTRUZ ;2337;1;206;21/02/2018;0;14
NARANJA;AVESTRUZ ;2338;1;206;22/02/2018;0;14
NARANJA;AVESTRUZ ;2339;1;206;23/02/2018;0;14
NARANJA;AVESTRUZ ;2340;1;206;24/02/2018;0;14
NARANJA;AVESTRUZ ;2341;1;206;25/02/2018;0;14
NARANJA;AVESTRUZ ;2342;1;206;26/02/2018;0;14
